NACA,Camber,Thickness,Re,Mach,Alpha,Cl,Cd,Cm
12,0,12,8000000,0.55,-8,-0.789635,0.039836,-0.025466
12,0,12,8000000,0.55,-7,-0.766046,0.025172,-0.02515
12,0,12,8000000,0.55,-6,-0.685027,0.017528,-0.019319
12,0,12,8000000,0.55,-5,-0.580901,0.013483,-0.014316
12,0,12,8000000,0.55,-4,-0.469299,0.010804,-0.010393
12,0,12,8000000,0.55,-3,-0.354088,0.008939,-0.007227
12,0,12,8000000,0.55,-2,-0.236805,0.007699,-0.004585
12,0,12,8000000,0.55,-1,-0.118384,0.006987,-0.002271
12,0,12,8000000,0.55,0,0.000449,0.006755,-9.3e-05
12,0,12,8000000,0.55,1,0.119288,0.006988,0.002083
12,0,12,8000000,0.55,2,0.237717,0.0077,0.004396
12,0,12,8000000,0.55,3,0.355004,0.008942,0.007039
12,0,12,8000000,0.55,4,0.470224,0.010807,0.010206
12,0,12,8000000,0.55,5,0.581831,0.013489,0.01413
12,0,12,8000000,0.55,6,0.685997,0.017539,0.019129
12,0,12,8000000,0.55,7,0.766766,0.025195,0.024987
12,0,12,8000000,0.55,8,0.789811,0.039832,0.025368
12,0,12,8000000,0.55,9,0.745835,0.063388,0.009512
12,0,12,8000000,0.55,10,0.690835,0.089776,-0.0105
12,0,12,8000000,0.55,11,0.64944,0.115604,-0.026924
12,0,12,8000000,0.55,12,0.632475,0.141565,-0.040018
12,0,12,8000000,0.55,13,0.632979,0.16529,-0.04942
12,0,12,8000000,0.55,14,0.644111,0.188215,-0.057236
12,0,12,8000000,0.55,15,0.660233,0.210351,-0.063871
12,0,12,8000000,0.55,16,0.679312,0.232458,-0.070022
12,0,12,8000000,0.55,17,0.700061,0.25481,-0.075939
12,0,12,8000000,0.55,18,0.721485,0.277466,-0.081714
12,0,12,8000000,0.55,19,0.742867,0.30045,-0.087395
12,0,12,8000000,0.55,20,0.763964,0.323822,-0.093049
12,0,12,8000000,0.65,-20,-0.815405,0.346653,0.103056
12,0,12,8000000,0.65,-19,-0.79071,0.321426,0.096193
12,0,12,8000000,0.65,-18,-0.765317,0.296689,0.089288
12,0,12,8000000,0.65,-17,-0.739527,0.27247,0.082322
12,0,12,8000000,0.65,-16,-0.713638,0.248748,0.075243
12,0,12,8000000,0.65,-15,-0.688118,0.225475,0.06797
12,0,12,8000000,0.65,-14,-0.663608,0.202609,0.060393
12,0,12,8000000,0.65,-13,-0.641066,0.180108,0.052361
12,0,12,8000000,0.65,-12,-0.62186,0.158042,0.04375
12,0,12,8000000,0.65,-11,-0.607684,0.136716,0.034622
12,0,12,8000000,0.65,-10,-0.598859,0.114822,0.023509
12,0,12,8000000,0.65,-9,-0.598802,0.094535,0.012268
12,0,12,8000000,0.65,-8,-0.607584,0.074711,-8.8e-05
12,0,12,8000000,0.65,-7,-0.626047,0.055196,-0.013639
12,0,12,8000000,0.65,-6,-0.644284,0.037449,-0.023911
12,0,12,8000000,0.65,-5,-0.612651,0.023016,-0.024605
12,0,12,8000000,0.65,-4,-0.514633,0.014324,-0.017797
12,0,12,8000000,0.65,-3,-0.389132,0.01091,-0.011201
12,0,12,8000000,0.65,-2,-0.260005,0.009161,-0.00669
12,0,12,8000000,0.65,-1,-0.129998,0.008202,-0.00317
12,0,12,8000000,0.65,0,0.000506,0.007894,-0.000101
12,0,12,8000000,0.65,1,0.130979,0.008203,0.002976
12,0,12,8000000,0.65,2,0.260973,0.009163,0.006503
12,0,12,8000000,0.65,3,0.390122,0.010914,0.011015
12,0,12,8000000,0.65,4,0.515605,0.014338,0.017621
12,0,12,8000000,0.65,5,0.613364,0.023048,0.024428
12,0,12,8000000,0.65,6,0.644633,0.037474,0.023758
12,0,12,8000000,0.65,7,0.626077,0.055349,0.013268
12,0,12,8000000,0.65,8,0.607642,0.073794,0.001284
12,0,12,8000000,0.65,9,0.597106,0.093843,-0.011526
12,0,12,8000000,0.65,10,0.597314,0.115887,-0.024664
12,0,12,8000000,0.65,11,0.605831,0.136163,-0.034194
12,0,12,8000000,0.65,12,0.620238,0.157652,-0.043522
12,0,12,8000000,0.65,13,0.639238,0.179638,-0.0521
12,0,12,8000000,0.65,14,0.661501,0.202024,-0.060069
12,0,12,8000000,0.65,15,0.685786,0.22479,-0.067595
12,0,12,8000000,0.65,16,0.711104,0.247963,-0.074818
12,0,12,8000000,0.65,17,0.736809,0.27159,-0.08185
12,0,12,8000000,0.65,18,0.762401,0.295693,-0.08876
12,0,12,8000000,0.65,19,0.787594,0.320303,-0.095607
12,0,12,8000000,0.65,20,0.812133,0.345424,-0.102421
12,0,12,8000000,0.7,-20,-0.854991,0.363079,0.112229
12,0,12,8000000,0.7,-19,-0.828289,0.336662,0.10451
12,0,12,8000000,0.7,-18,-0.800492,0.310748,0.096687
12,0,12,8000000,0.7,-17,-0.771772,0.28537,0.088743
12,0,12,8000000,0.7,-16,-0.742406,0.260549,0.080656
12,0,12,8000000,0.7,-15,-0.712718,0.236311,0.072394
12,0,12,8000000,0.7,-14,-0.683206,0.212684,0.063915
12,0,12,8000000,0.7,-13,-0.654397,0.189695,0.055162
12,0,12,8000000,0.7,-12,-0.626975,0.167411,0.046089
12,0,12,8000000,0.7,-11,-0.601876,0.145977,0.036723
12,0,12,8000000,0.7,-10,-0.581064,0.126075,0.027675
12,0,12,8000000,0.7,-9,-0.56241,0.106158,0.017458
12,0,12,8000000,0.7,-8,-0.549395,0.087505,0.007425
12,0,12,8000000,0.7,-7,-0.542247,0.070553,-0.001629
12,0,12,8000000,0.7,-6,-0.540447,0.054156,-0.010507
12,0,12,8000000,0.7,-5,-0.539483,0.038626,-0.017507
12,0,12,8000000,0.7,-4,-0.511549,0.025047,-0.019278
12,0,12,8000000,0.7,-3,-0.415723,0.014927,-0.015529
12,0,12,8000000,0.7,-2,-0.280008,0.010556,-0.009016
12,0,12,8000000,0.7,-1,-0.139589,0.009207,-0.004049
12,0,12,8000000,0.7,0,0.000536,0.008806,-0.000102
12,0,12,8000000,0.7,1,0.140661,0.009209,0.003846
12,0,12,8000000,0.7,2,0.281056,0.01056,0.008827
12,0,12,8000000,0.7,3,0.416753,0.014952,0.015334
12,0,12,8000000,0.7,4,0.512286,0.025082,0.019071
12,0,12,8000000,0.7,5,0.540009,0.038693,0.017305
12,0,12,8000000,0.7,6,0.540713,0.054099,0.010466
12,0,12,8000000,0.7,7,0.541644,0.070216,0.001994
12,0,12,8000000,0.7,8,0.547888,0.087367,-0.007259
12,0,12,8000000,0.7,9,0.560129,0.105128,-0.01642
12,0,12,8000000,0.7,10,0.578244,0.125146,-0.026815
12,0,12,8000000,0.7,11,0.600108,0.145578,-0.036437
12,0,12,8000000,0.7,12,0.625123,0.166962,-0.045799
12,0,12,8000000,0.7,13,0.652326,0.189159,-0.054831
12,0,12,8000000,0.7,14,0.680906,0.21205,-0.063532
12,0,12,8000000,0.7,15,0.710195,0.235579,-0.071955
12,0,12,8000000,0.7,16,0.739648,0.259715,-0.080159
12,0,12,8000000,0.7,17,0.768833,0.284426,-0.088189
12,0,12,8000000,0.7,18,0.797385,0.309702,-0.096081
12,0,12,8000000,0.7,19,0.825038,0.335502,-0.103852
12,0,12,8000000,0.7,20,0.851582,0.361803,-0.111519
12,0,12,8000000,0.75,-20,-0.916106,0.386732,0.128378
12,0,12,8000000,0.75,-19,-0.88707,0.358658,0.119485
12,0,12,8000000,0.75,-18,-0.85631,0.331056,0.110333
12,0,12,8000000,0.75,-17,-0.823932,0.303997,0.100922
12,0,12,8000000,0.75,-16,-0.790087,0.277534,0.091249
12,0,12,8000000,0.75,-15,-0.755018,0.251745,0.08133
12,0,12,8000000,0.75,-14,-0.719005,0.226718,0.071194
12,0,12,8000000,0.75,-13,-0.682413,0.202555,0.060894
12,0,12,8000000,0.75,-12,-0.645734,0.179384,0.050526
12,0,12,8000000,0.75,-11,-0.60962,0.157345,0.040227
12,0,12,8000000,0.75,-10,-0.574419,0.136535,0.030161
12,0,12,8000000,0.75,-9,-0.541607,0.117142,0.020661
12,0,12,8000000,0.75,-8,-0.510681,0.099166,0.011947
12,0,12,8000000,0.75,-7,-0.482027,0.082524,0.004188
12,0,12,8000000,0.75,-6,-0.455589,0.067087,-0.00247
12,0,12,8000000,0.75,-5,-0.430805,0.052842,-0.007675
12,0,12,8000000,0.75,-4,-0.406668,0.039852,-0.010507
12,0,12,8000000,0.75,-3,-0.374158,0.028016,-0.010591
12,0,12,8000000,0.75,-2,-0.298601,0.017761,-0.008622
12,0,12,8000000,0.75,-1,-0.157065,0.011506,-0.005602
12,0,12,8000000,0.75,0,0.000606,0.010286,-0.000107
12,0,12,8000000,0.75,1,0.158304,0.011519,0.005382
12,0,12,8000000,0.75,2,0.299772,0.017799,0.008369
12,0,12,8000000,0.75,3,0.375788,0.028089,0.010206
12,0,12,8000000,0.75,4,0.407189,0.03985,0.010338
12,0,12,8000000,0.75,5,0.430644,0.052657,0.007609
12,0,12,8000000,0.75,6,0.454962,0.066995,0.002646
12,0,12,8000000,0.75,7,0.481107,0.082285,-0.003863
12,0,12,8000000,0.75,8,0.508168,0.098778,-0.011469
12,0,12,8000000,0.75,9,0.53905,0.116682,-0.02018
12,0,12,8000000,0.75,10,0.572456,0.136082,-0.029758
12,0,12,8000000,0.75,11,0.60758,0.156874,-0.039863
12,0,12,8000000,0.75,12,0.643569,0.178855,-0.050139
12,0,12,8000000,0.75,13,0.679986,0.20194,-0.060453
12,0,12,8000000,0.75,14,0.716296,0.225993,-0.070678
12,0,12,8000000,0.75,15,0.752038,0.250905,-0.080735
12,0,12,8000000,0.75,16,0.786857,0.27657,-0.090571
12,0,12,8000000,0.75,17,0.820439,0.302903,-0.100159
12,0,12,8000000,0.75,18,0.852617,0.329843,-0.109497
12,0,12,8000000,0.75,19,0.883191,0.35731,-0.118575
12,0,12,8000000,0.75,20,0.912041,0.385251,-0.127398
12,0,12,8000000,0.8,-20,-1.016962,0.423515,0.157414
12,0,12,8000000,0.8,-19,-0.986549,0.393259,0.147472
12,0,12,8000000,0.8,-18,-0.953581,0.363379,0.13701
12,0,12,8000000,0.8,-17,-0.917995,0.333961,0.125996
12,0,12,8000000,0.8,-16,-0.879693,0.305098,0.1144
12,0,12,8000000,0.8,-15,-0.838696,0.27692,0.102238
12,0,12,8000000,0.8,-14,-0.795107,0.249582,0.089566
12,0,12,8000000,0.8,-13,-0.748945,0.223229,0.076451
12,0,12,8000000,0.8,-12,-0.70016,0.197988,0.062931
12,0,12,8000000,0.8,-11,-0.648811,0.174054,0.049274
12,0,12,8000000,0.8,-10,-0.595671,0.151673,0.036164
12,0,12,8000000,0.8,-9,-0.541656,0.130969,0.024237
12,0,12,8000000,0.8,-8,-0.487661,0.111955,0.01387
12,0,12,8000000,0.8,-7,-0.434123,0.094596,0.005298
12,0,12,8000000,0.8,-6,-0.38156,0.078827,-0.001387
12,0,12,8000000,0.8,-5,-0.330369,0.06459,-0.006067
12,0,12,8000000,0.8,-4,-0.281103,0.051845,-0.008448
12,0,12,8000000,0.8,-3,-0.234211,0.040589,-0.007914
12,0,12,8000000,0.8,-2,-0.186037,0.030752,-0.004227
12,0,12,8000000,0.8,-1,-0.120901,0.02268,0.000765
12,0,12,8000000,0.8,0,0.00096,0.018699,-0.000221
12,0,12,8000000,0.8,1,0.122739,0.022733,-0.001211
12,0,12,8000000,0.8,2,0.187632,0.030813,0.003817
12,0,12,8000000,0.8,3,0.235613,0.040656,0.007562
12,0,12,8000000,0.8,4,0.281641,0.051851,0.008284
12,0,12,8000000,0.8,5,0.329976,0.064498,0.006144
12,0,12,8000000,0.8,6,0.380297,0.078622,0.001687
12,0,12,8000000,0.8,7,0.432186,0.094275,-0.004847
12,0,12,8000000,0.8,8,0.485313,0.11154,-0.01337
12,0,12,8000000,0.8,9,0.539191,0.13048,-0.023714
12,0,12,8000000,0.8,10,0.592947,0.151121,-0.035606
12,0,12,8000000,0.8,11,0.645772,0.173422,-0.048623
12,0,12,8000000,0.8,12,0.696773,0.197252,-0.062151
12,0,12,8000000,0.8,13,0.745245,0.222373,-0.075562
12,0,12,8000000,0.8,14,0.791102,0.248597,-0.088591
12,0,12,8000000,0.8,15,0.834467,0.275801,-0.101185
12,0,12,8000000,0.8,16,0.875202,0.303835,-0.113267
12,0,12,8000000,0.8,17,0.913225,0.332538,-0.124773
12,0,12,8000000,0.8,18,0.948635,0.361809,-0.135715
12,0,12,8000000,0.8,19,0.981401,0.391528,-0.1461
12,0,12,8000000,0.8,20,1.011611,0.421619,-0.155968
12,0,12,8000000,0.85,-20,-1.251097,0.507073,0.218741
12,0,12,8000000,0.85,-19,-1.227503,0.474323,0.208308
12,0,12,8000000,0.85,-18,-1.201879,0.442188,0.197155
12,0,12,8000000,0.85,-17,-1.173321,0.410735,0.185439
12,0,12,8000000,0.85,-16,-1.139933,0.379673,0.1731
12,0,12,8000000,0.85,-15,-1.099996,0.348725,0.159995
12,0,12,8000000,0.85,-14,-1.051668,0.317634,0.145857
12,0,12,8000000,0.85,-13,-0.993771,0.286388,0.130412
12,0,12,8000000,0.85,-12,-0.925807,0.255226,0.113473
12,0,12,8000000,0.85,-11,-0.847421,0.224486,0.094892
12,0,12,8000000,0.85,-10,-0.758534,0.194616,0.074565
12,0,12,8000000,0.85,-9,-0.658585,0.166005,0.052337
12,0,12,8000000,0.85,-8,-0.546739,0.1391,0.027968
12,0,12,8000000,0.85,-7,-0.418097,0.114132,-0.000475
12,0,12,8000000,0.85,-6,-0.278077,0.0928,-0.032623
12,0,12,8000000,0.85,-5,-0.168371,0.077812,-0.052329
12,0,12,8000000,0.85,-4,-0.085089,0.06748,-0.061244
12,0,12,8000000,0.85,-3,-0.029428,0.060748,-0.058874
12,0,12,8000000,0.85,-2,-0.001324,0.056715,-0.045767
12,0,12,8000000,0.85,-1,0.005349,0.054617,-0.024943
12,0,12,8000000,0.85,0,0.000222,0.053972,-0.000188
12,0,12,8000000,0.85,1,-0.00472,0.054621,0.024517
12,0,12,8000000,0.85,2,0.002444,0.056715,0.045186
12,0,12,8000000,0.85,3,0.030247,0.060729,0.058401
12,0,12,8000000,0.85,4,0.085221,0.067415,0.061022
12,0,12,8000000,0.85,5,0.167469,0.077651,0.052486
12,0,12,8000000,0.85,6,0.27531,0.092445,0.033487
12,0,12,8000000,0.85,7,0.414624,0.113584,0.00144
12,0,12,8000000,0.85,8,0.542316,0.138299,-0.026786
12,0,12,8000000,0.85,9,0.653081,0.164898,-0.050906
12,0,12,8000000,0.85,10,0.751722,0.193128,-0.072835
12,0,12,8000000,0.85,11,0.839372,0.222588,-0.092897
12,0,12,8000000,0.85,12,0.916346,0.252851,-0.111212
12,0,12,8000000,0.85,13,0.982706,0.283459,-0.127853
12,0,12,8000000,0.85,14,1.039107,0.314158,-0.143048
12,0,12,8000000,0.85,15,1.085701,0.344618,-0.156901
12,0,12,8000000,0.85,16,1.124816,0.375176,-0.169892
12,0,12,8000000,0.85,17,1.157945,0.406,-0.182187
12,0,12,8000000,0.85,18,1.185872,0.437063,-0.193699
12,0,12,8000000,0.85,19,1.212169,0.469191,-0.204882
12,0,12,8000000,0.85,20,1.236681,0.501971,-0.215347
12,0,12,8000000,0.9,-20,-1.658699,0.67695,0.349359
12,0,12,8000000,0.9,-19,-1.616178,0.631982,0.337805
12,0,12,8000000,0.9,-18,-1.569552,0.58773,0.325786
12,0,12,8000000,0.9,-17,-1.518622,0.544313,0.313256
12,0,12,8000000,0.9,-16,-1.463213,0.501871,0.300189
12,0,12,8000000,0.9,-15,-1.403083,0.460537,0.286527
12,0,12,8000000,0.9,-14,-1.338003,0.420467,0.272227
12,0,12,8000000,0.9,-13,-1.267602,0.381792,0.257156
12,0,12,8000000,0.9,-12,-1.191453,0.344685,0.241164
12,0,12,8000000,0.9,-11,-1.109101,0.309351,0.224051
12,0,12,8000000,0.9,-10,-1.020344,0.276065,0.2057
12,0,12,8000000,0.9,-9,-0.924785,0.245153,0.185677
12,0,12,8000000,0.9,-8,-0.824421,0.2172,0.16437
12,0,12,8000000,0.9,-7,-0.722033,0.192572,0.142694
12,0,12,8000000,0.9,-6,-0.618784,0.171278,0.120949
12,0,12,8000000,0.9,-5,-0.512821,0.152741,0.097931
12,0,12,8000000,0.9,-4,-0.402459,0.136578,0.072612
12,0,12,8000000,0.9,-3,-0.292491,0.123718,0.048069
12,0,12,8000000,0.9,-2,-0.18768,0.114797,0.027196
12,0,12,8000000,0.9,-1,-0.090385,0.109716,0.01133
12,0,12,8000000,0.9,0,8.7e-05,0.108087,-8.5e-05
12,0,12,8000000,0.9,1,0.090518,0.109709,-0.011474
12,0,12,8000000,0.9,2,0.187724,0.114779,-0.027282
12,0,12,8000000,0.9,3,0.292477,0.123692,-0.048115
12,0,12,8000000,0.9,4,0.402362,0.136546,-0.072595
12,0,12,8000000,0.9,5,0.512691,0.152714,-0.097886
12,0,12,8000000,0.9,6,0.618672,0.171256,-0.120903
12,0,12,8000000,0.9,7,0.72176,0.192544,-0.142549
12,0,12,8000000,0.9,8,0.824084,0.217145,-0.164246
12,0,12,8000000,0.9,9,0.924697,0.245102,-0.185643
12,0,12,8000000,0.9,10,1.02,0.275965,-0.205488
12,0,12,8000000,0.9,11,1.108649,0.309205,-0.223768
12,0,12,8000000,0.9,12,1.190918,0.344502,-0.240831
12,0,12,8000000,0.9,13,1.26706,0.381586,-0.256823
12,0,12,8000000,0.9,14,1.337477,0.420245,-0.271906
12,0,12,8000000,0.9,15,1.402526,0.460295,-0.286195
12,0,12,8000000,0.9,16,1.462541,0.501585,-0.299796
12,0,12,8000000,0.9,17,1.517782,0.543961,-0.312767
12,0,12,8000000,0.9,18,1.568503,0.587291,-0.325175
12,0,12,8000000,0.9,19,1.614926,0.631448,-0.337074
12,0,12,8000000,0.9,20,1.65725,0.676314,-0.348507
18,0,18,75000,0.25,-20,-0.599308,0.280625,0.052346
18,0,18,75000,0.25,-19,-0.585405,0.258747,0.046938
18,0,18,75000,0.25,-18,-0.575869,0.236201,0.041162
18,0,18,75000,0.25,-17,-0.577078,0.210908,0.034125
18,0,18,75000,0.25,-16,-0.635691,0.172241,0.021254
18,0,18,75000,0.25,-15,-0.826995,0.113091,-0.005209
18,0,18,75000,0.25,-14,-0.931724,0.081606,-0.020017
18,0,18,75000,0.25,-13,-0.97596,0.062891,-0.026521
18,0,18,75000,0.25,-12,-0.972995,0.051208,-0.028233
18,0,18,75000,0.25,-11,-0.939051,0.043417,-0.027444
18,0,18,75000,0.25,-10,-0.885524,0.037896,-0.025407
18,0,18,75000,0.25,-9,-0.819336,0.033757,-0.022788
18,0,18,75000,0.25,-8,-0.744172,0.030568,-0.019949
18,0,18,75000,0.25,-7,-0.662338,0.028065,-0.017097
18,0,18,75000,0.25,-6,-0.57552,0.02609,-0.014312
18,0,18,75000,0.25,-5,-0.484824,0.024536,-0.01165
18,0,18,75000,0.25,-4,-0.391188,0.023336,-0.009113
18,0,18,75000,0.25,-3,-0.29533,0.022442,-0.006695
18,0,18,75000,0.25,-2,-0.197772,0.021823,-0.004397
18,0,18,75000,0.25,-1,-0.098989,0.021459,-0.002209
18,0,18,75000,0.25,0,0.000334,0.021338,-6.4e-05
18,0,18,75000,0.25,1,0.099663,0.021458,0.002081
18,0,18,75000,0.25,2,0.198381,0.021821,0.004283
18,0,18,75000,0.25,3,0.295961,0.022439,0.006578
18,0,18,75000,0.25,4,0.391937,0.023332,0.008972
18,0,18,75000,0.25,5,0.48572,0.024532,0.011479
18,0,18,75000,0.25,6,0.576559,0.026084,0.014113
18,0,18,75000,0.25,7,0.663446,0.028056,0.016883
18,0,18,75000,0.25,8,0.745275,0.030555,0.019732
18,0,18,75000,0.25,9,0.820252,0.033738,0.022601
18,0,18,75000,0.25,10,0.886065,0.03787,0.025274
18,0,18,75000,0.25,11,0.939088,0.043379,0.027368
18,0,18,75000,0.25,12,0.972129,0.051156,0.028243
18,0,18,75000,0.25,13,0.973625,0.062797,0.026691
18,0,18,75000,0.25,14,0.928753,0.081461,0.020185
18,0,18,75000,0.25,15,0.823891,0.112835,0.005358
18,0,18,75000,0.25,16,0.632199,0.17161,-0.020957
18,0,18,75000,0.25,17,0.573776,0.209982,-0.033728
18,0,18,75000,0.25,18,0.572087,0.234878,-0.040598
18,0,18,75000,0.25,19,0.581727,0.257576,-0.046464
18,0,18,75000,0.25,20,0.595391,0.279159,-0.051767
18,0,18,75000,0.35,-20,-0.598995,0.28695,0.052113
18,0,18,75000,0.35,-19,-0.582215,0.265235,0.046613
18,0,18,75000,0.35,-18,-0.567974,0.243103,0.040806
18,0,18,75000,0.35,-17,-0.559488,0.22006,0.034438
18,0,18,75000,0.35,-16,-0.566533,0.193521,0.026303
18,0,18,75000,0.35,-15,-0.659168,0.148993,0.008982
18,0,18,75000,0.35,-14,-0.810421,0.102644,-0.013436
18,0,18,75000,0.35,-13,-0.893255,0.075913,-0.025802
18,0,18,75000,0.35,-12,-0.927618,0.058949,-0.03104
18,0,18,75000,0.35,-11,-0.91851,0.048112,-0.031741
18,0,18,75000,0.35,-10,-0.879583,0.040874,-0.029992
18,0,18,75000,0.35,-9,-0.821531,0.035753,-0.027081
18,0,18,75000,0.35,-8,-0.750618,0.03197,-0.023736
18,0,18,75000,0.35,-7,-0.670867,0.029094,-0.020277
18,0,18,75000,0.35,-6,-0.5846,0.026873,-0.016905
18,0,18,75000,0.35,-5,-0.493482,0.025156,-0.013696
18,0,18,75000,0.35,-4,-0.398717,0.023844,-0.010675
18,0,18,75000,0.35,-3,-0.30127,0.022875,-0.007825
18,0,18,75000,0.35,-2,-0.201874,0.022208,-0.005128
18,0,18,75000,0.35,-1,-0.101109,0.021817,-0.002562
18,0,18,75000,0.35,0,0.000361,0.021687,-6.9e-05
18,0,18,75000,0.35,1,0.101808,0.021816,0.002429
18,0,18,75000,0.35,2,0.202565,0.022207,0.004998
18,0,18,75000,0.35,3,0.302068,0.022873,0.007674
18,0,18,75000,0.35,4,0.399646,0.023841,0.010498
18,0,18,75000,0.35,5,0.494537,0.025152,0.013494
18,0,18,75000,0.35,6,0.585743,0.026868,0.016685
18,0,18,75000,0.35,7,0.672016,0.029087,0.020053
18,0,18,75000,0.35,8,0.751663,0.031959,0.023526
18,0,18,75000,0.35,9,0.822283,0.035736,0.026915
18,0,18,75000,0.35,10,0.879835,0.040846,0.029893
18,0,18,75000,0.35,11,0.918024,0.048068,0.031721
18,0,18,75000,0.35,12,0.925877,0.058863,0.031166
18,0,18,75000,0.35,13,0.890747,0.075759,0.02599
18,0,18,75000,0.35,14,0.808216,0.102409,0.013554
18,0,18,75000,0.35,15,0.656447,0.148623,-0.008841
18,0,18,75000,0.35,16,0.563813,0.192761,-0.025983
18,0,18,75000,0.35,17,0.55655,0.219071,-0.034025
18,0,18,75000,0.35,18,0.564815,0.24207,-0.040379
18,0,18,75000,0.35,19,0.578883,0.263999,-0.04612
18,0,18,75000,0.35,20,0.5956,0.285669,-0.051614
18,0,18,75000,0.45,-20,-0.604108,0.296358,0.05247
18,0,18,75000,0.45,-19,-0.58398,0.274423,0.046678
18,0,18,75000,0.45,-18,-0.565191,0.252548,0.040749
18,0,18,75000,0.45,-17,-0.549248,0.230426,0.034517
18,0,18,75000,0.45,-16,-0.538991,0.20755,0.027681
18,0,18,75000,0.45,-15,-0.541944,0.182508,0.019441
18,0,18,75000,0.45,-14,-0.586212,0.149801,0.006458
18,0,18,75000,0.45,-13,-0.708941,0.10784,-0.014394
18,0,18,75000,0.45,-12,-0.797405,0.079258,-0.028692
18,0,18,75000,0.45,-11,-0.841724,0.060565,-0.035319
18,0,18,75000,0.45,-10,-0.844037,0.048278,-0.036386
18,0,18,75000,0.45,-9,-0.810508,0.040309,-0.034004
18,0,18,75000,0.45,-8,-0.752571,0.034926,-0.030145
18,0,18,75000,0.45,-7,-0.679275,0.031118,-0.025769
18,0,18,75000,0.45,-6,-0.595743,0.028324,-0.021384
18,0,18,75000,0.45,-5,-0.505062,0.026239,-0.017211
18,0,18,75000,0.45,-4,-0.409256,0.024686,-0.013327
18,0,18,75000,0.45,-3,-0.309769,0.023558,-0.009727
18,0,18,75000,0.45,-2,-0.207746,0.022791,-0.006362
18,0,18,75000,0.45,-1,-0.104089,0.022345,-0.00317
18,0,18,75000,0.45,0,0.000336,0.022197,-6.2e-05
18,0,18,75000,0.45,1,0.104838,0.022344,0.003031
18,0,18,75000,0.45,2,0.208596,0.02279,0.006203
18,0,18,75000,0.45,3,0.310752,0.023556,0.009542
18,0,18,75000,0.45,4,0.410344,0.024684,0.013121
18,0,18,75000,0.45,5,0.506247,0.026236,0.016987
18,0,18,75000,0.45,6,0.59695,0.028319,0.021154
18,0,18,75000,0.45,7,0.680407,0.03111,0.02555
18,0,18,75000,0.45,8,0.753408,0.034914,0.029968
18,0,18,75000,0.45,9,0.810842,0.040287,0.033892
18,0,18,75000,0.45,10,0.843574,0.048235,0.036362
18,0,18,75000,0.45,11,0.840157,0.060452,0.035462
18,0,18,75000,0.45,12,0.795541,0.079035,0.028902
18,0,18,75000,0.45,13,0.707573,0.107482,0.014578
18,0,18,75000,0.45,14,0.584625,0.149239,-0.00623
18,0,18,75000,0.45,15,0.539702,0.181866,-0.019182
18,0,18,75000,0.45,16,0.53659,0.206782,-0.02737
18,0,18,75000,0.45,17,0.546584,0.229559,-0.034162
18,0,18,75000,0.45,18,0.562355,0.251544,-0.040342
18,0,18,75000,0.45,19,0.580969,0.273338,-0.046243
18,0,18,75000,0.45,20,0.601017,0.295158,-0.052008
18,0,18,75000,0.55,-20,-0.618097,0.310352,0.054088
18,0,18,75000,0.55,-19,-0.594015,0.287807,0.047721
18,0,18,75000,0.55,-18,-0.570332,0.265552,0.041304
18,0,18,75000,0.55,-17,-0.547726,0.243555,0.034787
18,0,18,75000,0.55,-16,-0.527339,0.22162,0.028038
18,0,18,75000,0.55,-15,-0.510977,0.199468,0.02084
18,0,18,75000,0.55,-14,-0.501984,0.176536,0.01277
18,0,18,75000,0.55,-13,-0.507289,0.152018,0.003098
18,0,18,75000,0.55,-12,-0.536737,0.125587,-0.008892
18,0,18,75000,0.55,-11,-0.589099,0.099394,-0.022131
18,0,18,75000,0.55,-10,-0.652046,0.075439,-0.034575
18,0,18,75000,0.55,-9,-0.693681,0.057447,-0.041014
18,0,18,75000,0.55,-8,-0.699749,0.044599,-0.041169
18,0,18,75000,0.55,-7,-0.666562,0.036563,-0.036358
18,0,18,75000,0.55,-6,-0.600771,0.031661,-0.030122
18,0,18,75000,0.55,-5,-0.516699,0.028482,-0.023959
18,0,18,75000,0.55,-4,-0.422187,0.026304,-0.018299
18,0,18,75000,0.55,-3,-0.321109,0.024799,-0.013203
18,0,18,75000,0.55,-2,-0.215869,0.023806,-0.008576
18,0,18,75000,0.55,-1,-0.108267,0.023239,-0.004251
18,0,18,75000,0.55,0,0.000371,0.023053,-6.6e-05
18,0,18,75000,0.55,1,0.109115,0.023238,0.0041
18,0,18,75000,0.55,2,0.21693,0.023804,0.008384
18,0,18,75000,0.55,3,0.322284,0.024798,0.012989
18,0,18,75000,0.55,4,0.423442,0.026302,0.018071
18,0,18,75000,0.55,5,0.517979,0.028481,0.023725
18,0,18,75000,0.55,6,0.601906,0.03166,0.029907
18,0,18,75000,0.55,7,0.667281,0.03656,0.036189
18,0,18,75000,0.55,8,0.700677,0.044587,0.040997
18,0,18,75000,0.55,9,0.692542,0.057353,0.041077
18,0,18,75000,0.55,10,0.649824,0.075321,0.034684
18,0,18,75000,0.55,11,0.587785,0.099094,0.022291
18,0,18,75000,0.55,12,0.534612,0.125546,0.008784
18,0,18,75000,0.55,13,0.505736,0.151546,-0.002924
18,0,18,75000,0.55,14,0.500061,0.175943,-0.012537
18,0,18,75000,0.55,15,0.508742,0.198761,-0.020554
